id,SMILES,FFV
3834,*Nc1ccc(Cc2ccc(NC(=O)c3cc(C(*)=O)cc(S(=O)(=O)c4ccccc4)c3)cc2)cc1,0.35674478
3835,*CC(*)C(=O)OCC(COC(=O)c1ccccc1)(COC(=O)c1ccccc1)COC(=O)c1ccccc1,0.34152411
3836,*ON(C(F)(F)F)C(F)(Br)C(*)(F)F,0.34640325
3837,*c1ccc(Oc2ccc(Oc3ccc(N4C(=O)C5CCC6C(=O)N(*)C(=O)C6C5C4=O)cc3)cc2)cc1,0.36688453
3838,*Nc1ccc2cc3ccccc3cc2c1N*,0.33917986
3839,*c1ccc(CC(=O)Nc2cccc(NC(=O)Cc3ccc(-c4sc(*)c(-c5ccccc5)c4-c4ccccc4)cc3)c2)cc1,0.3789381
3840,*CCOc1ccc(C2(c3ccc(OCCO[Si](O*)(c4ccccc4)c4ccccc4)cc3)c3ccccc3-c3ccccc32)cc1,0.36865547
3841,*CCCN(*)C,0.38665346
3842,*Oc1ccc(OC(=O)/C=C/c2ccc(/C=C/C(*)=O)cc2)cc1,0.34258266
3843,*C(=O)c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(C(C)(C)c4ccccc4)cc3)c(N3C(=O)c4ccc(*)cc4C3=O)c1)C2=O,0.38545958
3844,*Oc1ccc(Oc2ccc(C=NCCN=Cc3ccc(*)cc3)cc2)cc1,0.37614959
3845,*CC(*)(CC(=O)OC)C(=O)O,0.27558304
3846,*CC(*)c1ccccc1C(=O)O,0.32924433
3847,*c1ccc2c(c1)C(=O)N(c1ccc(Oc3cc(C(C)(C)C)c(Oc4ccc(N5C(=O)c6ccc(C(*)(C(F)(F)F)C(F)(F)F)cc6C5=O)cc4)cc3C(C)(C)C)cc1)C2=O,0.41309361
3848,*CCCCCCCCCCNC(C)=N*,0.39022876
3849,*Nc1cc(NC(=O)Nc2ccc(CCc3ccccc3NC(*)=O)cc2)ccc1C,0.34797387
3850,*c1ccc(OCCOCCOCCOc2cccc(N3C(=O)c4ccc(Oc5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)c2)cc1,0.33992834
3851,*Nc1c(C(C)C)cc(C2(c3cc(C(C)C)c(N*)c(C(C)C)c3)c3ccccc3-c3ccccc32)cc1C(C)C,0.41778352
3852,*Oc1ccc(C(C#N)(c2ccccc2)c2ccc(OC(*)=O)cc2)cc1,0.36601192
3853,*Nc1ccc(N*)c(-c2c(-c3ccccc3)ccc3ccccc23)c1,0.35686225
3854,*Nc1ccc([C@H](C)c2ccc(C(CCCC)c3ccc([C@@H](C)c4ccc(N*)cc4)cc3)cc2)cc1,0.36515652
3855,*c1ccc(Oc2ccc(C(=O)c3cccc(C(=O)c4ccc(Oc5ccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N(*)C9=O)cc7C6=O)cc5C(F)(F)F)cc4)n3)cc2)c(C(F)(F)F)c1,0.35861377
3856,*CC(*)C(N)=O,0.23763722
3857,*Cc1ccc(COP(=O)(N=Nc2ccc(C(=O)c3ccc(N=NP(=O)(O*)OC)cc3)cc2)OC)cc1,0.35518082
3858,*CC=C(C)CS(*)(=O)=O,0.37474397
3859,*O[Si](C)(CCC(F)(F)F)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CC[Si](*)(C)CCC(F)(F)F,0.37288957
3860,*Nc1ccccc1Sc1ccccc1N*,0.34070371
3861,*Nc1ccc(Cc2cc(C(C)C)cc(C(C)(C)c3ccc(N*)cc3)c2)cc1,0.36692867
3862,*C(F)(F)C1(F)C(F)(F)C(*)(F)C1(F)F,0.34723685
3863,*Oc1ccc(C(C)(C)c2ccc(OC(=O)c3ccc4c(c3)C(C)(c3ccc(C(*)=O)cc3)CC4(C)C)cc2)cc1,0.37916583
3864,*C(=O)N1C(=O)N(C(=O)c2ccc3c(c2)C(=O)N(c2ccc(Oc4ccc(N5C(=O)c6ccc(*)cc6C5=O)cc4)cc2)C3=O)C(C)(C)C1=O,0.37117268
3865,*C(=O)Oc1ccc(OC(=O)c2ccc3c(c2)C(=O)N(c2ccc(Oc4ccc(N5C(=O)c6ccc(*)cc6C5=O)cc4)cc2)C3=O)c(-c2ccccc2)c1,0.35913328
3866,*CCN(CCOC(=O)c1ccc(C(=O)O*)cc1)c1ccc(N=Nc2ccc(-c3nc4ccc([N+](=O)[O-])cc4n3CC)cc2)cc1,0.36628188
3867,*CC(=O)Nc1ccc(Oc2ccc(NC(=O)c3ccc4c(c3)C(=O)N(*)C4=O)cc2)cc1,0.33775225
3868,*CC1CC(*)C(=O)OC1=O,0.29067637
3869,*CCCCCCNC(=O)c1ccccc1-c1ccccc1C(=O)N*,0.34846301
3870,*c1cc(C(=O)Nc2ccc(-c3nnc(*)o3)cc2)cc(N2C(=O)c3ccccc3C2=O)c1,0.3700457
3871,*Oc1ccc(CC(NC(=O)Cc2ccc(OC(=O)CC(C)CCC(*)=O)cc2)C(=O)OCC)cc1,0.33783278
3872,*Nc1ccc(C(c2ccc(NC(=O)c3cccc(C(*)=O)c3)cc2)(P2(=O)Oc3ccccc3-c3ccccc32)P2(=O)Oc3ccccc3-c3ccccc32)cc1,0.36614746
3873,*CC(O)CN(*)c1cc(C)c(N=Nc2ccc([N+](=O)[O-])cc2)c(C)c1,0.36660744
3874,*c1ccc2c(c1)C(=O)N(c1cc(C(=O)Nc3c(C)cc(-c4cc(C)c(NC(=O)c5ccc(C)c(N6C(=O)c7ccc(C(*)(C(F)(F)F)C(F)(F)F)cc7C6=O)c5)c(C)c4)cc3C)ccc1C)C2=O,0.38149095
3875,*Nc1ccc(-c2ccccc2Cc2ccccc2-c2ccc(N*)cc2)cc1,0.351946935
3876,*CC(*)(C)C(=O)Oc1ccc(C(C)(C)C)cc1,0.38346494
3877,*c1ccc2c(c1)C(=O)N(c1cccc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)c3cccc(N4C(=O)c5ccc(C(F)(F)C(F)(F)C(*)(F)F)cc5C4=O)c3)c1)C2=O,0.34613604
3878,*C(C)=C(*)SCCCCCCCCCC,0.40626048
3879,*CCOCCOC(=O)CCCCCCCCCCC(=O)O*,0.35940014
3880,*OC(=O)OCCCCCCOC(=O)OC1COC2C(*)COC12,0.33128506
3881,*CCCCNC(=O)CCCCC(=O)N*,0.32958527
3882,*NNC(=O)c1cc(NC(=O)c2ccc3c(c2)C(=O)N(c2ncccc2C)C3=O)cc(C(=O)NNC(=O)C(*)=O)c1,0.32332887
3883,*CCCCCCOC(=O)NC1CCC(CC2CCC(NC(=O)OCCCCCCOc3ccc(CCc4ccc(O*)cc4)cc3)CC2)CC1,0.36064219
3884,*Oc1ccc(C2(c3ccc(OC(=O)c4cccc(C(*)=O)c4)cc3)CCCCC2)cc1,0.36356124
3885,*OP(=O)(Oc1cccc2c(*)cccc12)OC1CCCCC1,0.36283438
3886,*Nc1ccc2c(CC=C)c3c(CC=C)c(N*)ccc3cc2c1,0.34493349
3887,*c1cc(Oc2c(C)cc(-c3cc(C)c(Oc4cc(N5C(=O)c6ccc(Oc7ccc8c(c7)C(=O)N(*)C8=O)cc6C5=O)cc(C(F)(F)F)c4)c(C)c3)cc2C)cc(C(F)(F)F)c1,0.38333986
3888,*C(=O)c1ccc2c(c1)C(=O)N(c1ccc(-c3c(-c4ccc(-c5ccccc5)cc4)cc(-c4ccc(OCCCCCCOc5ccc(-c6cc(-c7ccc(-c8ccccc8)cc7)c(-c7ccc(N8C(=O)c9ccc(*)cc9C8=O)cc7)c(-c7ccc(-c8ccccc8)cc7)c6)cc5)cc4)cc3-c3ccc(-c4ccccc4)cc3)cc1)C2=O,0.37259523
3889,*C(=O)Nc1ccc(Oc2ccc(NC(=O)c3ccc4c(c3)C(=O)N(c3cc(C(F)(F)F)cc(N5C(=O)c6ccc(*)cc6C5=O)c3Oc3ccc(C(F)(F)F)cc3)C4=O)cc2-c2ccccc2)c(-c2ccccc2)c1,0.3736737
3890,*NN[C@@H](N*)[C@H](O)C(N)N,0.29561057
3891,*CC(OCC)C(C)(C(=O)OC)C(*)(C)C(=O)OC,0.35110044
3892,*Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(C(c4ccc(*)cc4)c4ccccc4C(=O)O)cc3)cc2)cc1,0.37097336
3893,*c1ccc(-c2cc(-c3ccccc3)c3cc(-c4ccc5nc(*)cc(-c6ccccc6)c5c4)ccc3n2)cc1,0.42908191
3894,*c1ccc(C(=O)Nc2ccc(Oc3ccc(S(=O)(=O)c4ccc(Oc5ccc(NC(=O)c6ccc(N7C(=O)c8ccc(-c9cccc%10c9C(=O)N(*)C%10=O)cc8C7=O)cc6)cc5)cc4)cc3)cc2)cc1,0.35960225
3895,*c1ccc(-c2nc3ccc(Oc4ccc(Oc5ccc(P(=O)(c6ccccc6)c6ccc(Oc7ccc(Oc8ccc9nc(*)c(-c%10ccccc%10)nc9c8)cc7)cc6)cc5)cc4)cc3nc2-c2ccccc2)cc1,0.40210863
3896,*C=CCCCCCCCCCC(CCCCCCCCC*)COCCOCCOCCOCCOCCCCCC,0.39011499
3897,*OC(=O)c1ccc(N=Nc2ccc(C(=O)OC3COC4C(*)COC34)cc2)cc1,0.35808986
3898,*OC(=O)C(NC(=O)CCCCC(=O)NC(C(=O)OC1COC2C(*)COC12)C(C)CC)C(C)CC,0.34256683
3899,*CCCNC(=O)CCCCC(=O)NCCCO*,0.33205833
3900,*Oc1ccc(C2(c3ccc(OC(=O)c4cccc(C(*)=O)c4)c(C)c3)c3ccccc3-c3ccccc32)cc1C,0.39753607
3901,*Nc1cc2c(cc1C)[C@H]1c3cc(C)c(N*)cc3[C@@H]2[C@H]2CCCC[C@H]12,0.3950421
3902,*c1ccc(Oc2ccc(Oc3ccc(NC(=O)c4ccc(Oc5ccc6c(c5)C(=O)N(*)C6=O)cc4)cc3)cc2)cc1,0.35953155
3903,*c1ccc(Oc2ccc(N3C(=O)CC(C4C=C(C)C5C(=O)N(*)C(=O)C5C4)C3=O)cc2)cc1,0.36657642
3904,*Nc1ccc(C2(c3ccc(N*)cc3)CCC(CC3CCCCC3)CC2)cc1,0.36004283
3905,*CCCc1ccc(-c2c(-c3ccccc3)cc(-c3cccc(-c4cc(-c5ccccc5)c(-c5ccc(*)cc5)c(-c5ccccc5)c4-c4ccccc4)c3)c(-c3ccccc3)c2-c2ccccc2)cc1,0.4003854
3906,*CCN(CCOC(=O)c1ccc(C(=O)O*)c(OC)c1)c1ccc(N=Nc2ccc(C=Cc3nc4ccc([N+](=O)[O-])cc4n3CC)cc2)cc1,0.35606018
3907,*C/C=C\COC(=O)NCCCCCCNC(=O)O*,0.32961119
3908,*CC(*)(C(=O)OC)c1ccccc1,0.36467404
3909,*C(=O)Nc1ccc(Oc2ccc(Oc3ccc(NC(=O)c4ccc5c(c4)C(=O)N(c4ccc(Oc6ccc(C7(c8ccc(Oc9ccc(N%10C(=O)c%11ccc(*)cc%11C%10=O)cc9)cc8)NC(=O)c8ccccc87)cc6)cc4)C5=O)cc3)cc2)cc1,0.36132612
3910,*CCCCCOC(=O)CCCCCCCCCCN1C(=O)c2ccc(-c3ccc(-c4ccc5c(c4)C(=O)N(CCCCCCCCCCC(=O)OCCCCCN4C(=O)c6ccc(-c7ccc8c(c7)C(=O)N(*)C8=O)cc6C4=O)C5=O)cc3)cc2C1=O,0.34769791
3911,*C(=O)c1ccc2c(c1)C(=O)N(c1cccc(Nc3nc(Nc4cccc(N5C(=O)c6ccc(*)cc6C5=O)c4)nc(N(c4ccccc4)c4ccccc4)n3)c1)C2=O,0.38475396
3912,*CCOCCOCCOC(=O)c1ccc(-c2ccc(-c3ccc(C(=O)O*)cc3)cc2)cc1,0.34164497
3913,*CC(O)COc1ccc(C(C)CC(C)(C)c2ccc(O*)cc2)cc1,0.35423541
3914,*c1ccc(NC(=O)CCCCCC(=O)Nc2ccc(S(*)(=O)=O)cc2)cc1,0.3393363
3915,*Oc1ccc(C(=O)OC(C)COC(=O)c2ccc(OC(=O)c3ccc(C(*)=O)cc3)cc2)cc1,0.33682987
3916,*CC(*)c1ccc([Si](C)(C)C)cc1,0.43524245
3917,*Nc1ccc(-c2ccc3cc4ccc(-c5ccc(N*)cc5)cc4cc3c2)cc1,0.34703567
3918,*CCCCCCCCCCNC(=O)c1ccc(C(=O)N*)c(Sc2ccccc2)c1,0.36364477
3919,*CC(*)C(=O)OCCn1c2ccccc2c2ccccc21,0.35947428
3920,*Oc1ccc(Oc2ccc(C(=O)c3cccc4cccc(C(=O)c5ccc(*)cc5)c34)cc2)cc1C(C)(C)C,0.38686999
3921,*CC=CC(CC)S(*)(=O)=O,0.38724825
3922,*CC(*)OC(=O)c1ccc(C(C)C)cc1,0.37812553
3923,*C(=O)Nc1ccc(-c2sc(-c3ccc(NC(=O)c4ccc5c(c4)C(=O)N(c4ccc(-c6sc(-c7ccc(N8C(=O)c9ccc(*)cc9C8=O)cc7)c(-c7ccccc7)c6-c6ccccc6)cc4)C5=O)cc3)c(-c3ccccc3)c2-c2ccccc2)cc1,0.41434744
3924,*Nc1ccc(/C(=C\C/C(=C/C(C)(C)c2ccc(N*)cc2)c2ccc(N)cc2)CC(C)(C)c2ccc(N)cc2)cc1,0.35963898
3925,*c1ccc2oc(-c3ccc(-c4nc5cc(C(*)(C(F)(F)F)C(F)(F)F)ccc5o4)cn3)nc2c1,0.44520367
3926,*Oc1cccc(NC(=O)c2ccc([Si](C)(C)c3ccc(C(*)=O)cc3)cc2)c1,0.36668921
3927,*c1cccc(N2C(=O)c3ccc(Oc4ccccc4Oc4ccc5c(c4)C(=O)N(*)C5=O)cc3C2=O)c1,0.36147212
3928,*CCC[Si](*)(c1cccc2ccccc12)C1CCCCC1,0.38478574
3929,*Nc1ccc2c(N*)cc3cccc4ccc1c2c43,0.33523592
3930,*C(=O)c1ccc2c(c1)C(=O)N(c1ccc(N(c3ccccc3)c3ccc(N4C(=O)c5ccc(*)cc5C4=O)cc3)cc1)C2=O,0.40964735
3931,*Nc1cc2c3c(c1N*)C(C)(C)C(C)(C)[C@@]3(C)C(C)(C)C2(C)C,0.36944886
3932,*CC(*)C(=O)Oc1cccc(N(C)C)c1,0.36366436
3933,*Nc1ccc2c(c1)C1(c3ccccc3-c3ccccc31)c1c-2cc(-c2ccccc2)c(N*)c1-c1ccccc1,0.38640294
3934,*c1cc(N2C(=O)c3ccc(-c4ccc5c(c4)C(=O)N(*)C5=O)cc3C2=O)c(O)cc1O,0.36305869
3935,*CC(*)(C)C(=O)Oc1cc(C)ccc1C,0.36692261
3936,*C*,0.40967205
3937,*CCCCC(=O)O*,0.3399073
3938,*CCCCCCCCCCOc1ccc(N(c2ccccc2)c2ccc(-c3ccc(N(c4ccccc4)c4ccc(O*)cc4)cc3)cc2)cc1,0.38946721
3939,*OP(=O)(Oc1ccc(C(C)(C)c2ccc(*)cc2)cc1)Oc1c(Cl)cccc1Cl,0.36463475
3940,*C(=O)Nc1ccc(Cc2ccc(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(Oc5ccc6ccc(Oc7ccc(N8C(=O)c9ccc(*)cc9C8=O)cc7)cc6c5)cc3)C4=O)cc2)cc1,0.35646665
3941,*Nc1ccccc1C1(c2ccccc2N*)c2ccccc2-c2ccccc21,0.37077531
3942,*Nc1ccc([C@]2(C)CCc3cc(N*)ccc32)cc1,0.35515271
3943,*c1ccc(Oc2ccc(Oc3ccc(N4C(=O)c5ccc(-c6ccc7c(c6)C(=O)N(*)C7=O)cc5C4=O)cc3)c(C)c2)cc1,0.37233946
3944,*c1ccc(Oc2ccc(N3C(=O)c4ccc(Oc5ccc(Sc6ccc(Oc7ccc8c(c7)C(=O)N(*)C8=O)cc6)cc5)cc4C3=O)cc2)cc1,0.3674231
3945,*c1ccc(-c2nnc(*)o2)c(OCCCCC)c1,0.42893237
3946,*c1ccc(-c2sc(-c3cc(SCCCC)c(*)s3)cc2SCCCC)cc1,0.50761848
3947,*Nc1ccc(C2(c3ccc(N*)cc3)C=CC(c3ccccc3)C=C2)cc1,0.3550972
3948,*Nc1cccc(-c2c3ccccc3c(-c3cccc(N)c3N)c3ccccc23)c1N*,0.35466159
3949,*CC(COCC)O*,0.37418551
3950,*CC(*)C(=O)OCCC(C)OC,0.35734175
3951,*Nc1ccc(NC(=O)c2cc(C(=O)c3ccc(C(=O)O)c(C(*)=O)c3)ccc2C(=O)O)cc1,0.31519377
3952,*Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)CCCCCCCCC(*)=O)cc2)C(=O)OCCCC)cc1,0.35549527
3953,*Nc1ccc(/C=C/c2ccc(/C=C/c3ccc(N*)cc3)c3ccccc23)cc1,0.3544734
3954,*CC(*)(CC)C(=O)OCC,0.36305897
3955,*Nc1cc2c(cc1N*)C(C)(C)C(C)C2(C)C,0.36621378
3956,*CCCCCC(=O)Oc1ccc(C(C)(C)c2ccc(OC(=O)c3ccc4c(c3)C(=O)N(*)C4=O)cc2)cc1,0.34816577
3957,*CCCCCCOP(=O)(N=Nc1ccc(Oc2ccc(N=NP(=O)(O*)OC)cc2)cc1)OC,0.36018857
3958,*Sc1ccc(C(=O)c2ccc(C(c3ccc(C(=O)c4ccc(*)cc4)cc3)(C(F)(F)F)C(F)(F)F)cc2)cc1,0.38438273
3959,*CC(*)CC(C)(C)C,0.39627266
3960,*c1cc(CCCCOC(=O)CCC)c(*)s1,0.38073142
3961,*N=Nc1ccc(Nc2ccc(C(=O)c3ccc(C(=O)c4ccc(Nc5ccc(*)cc5)cc4)cc3)cc2)cc1,0.38946168
3962,*Oc1ccc(N=CC=Nc2ccc(OC(=O)NCCCCCCNC(*)=O)cc2)cc1,0.34892214
3963,*Nc1ccc(C2(c3ccc(N*)cc3C)c3ccccc3-c3ccccc32)c(C)c1,0.37196959
3964,*c1ccc(-c2ccc(-c3ccc(-c4ccc(-c5ccc6c(c5)C(=O)N(c5ccc(Oc7ccc(N8C(=O)c9ccc(*)cc9C8=O)cc7)cc5)C6=O)cc4)cc3)cc2)cc1,0.36808729
3965,*CC(*)(C)C(=O)OCCCCCCCCCCn1c2ccccc2c2cc(C=C(C#N)C(=O)OC)ccc21,0.36253093
3966,*O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)OC(C)CCC(*)C,0.43174845
3967,*C(F)(F)C1(F)C(F)(F)C(*)(F)C(F)(F)C(F)(F)C1(F)F,0.31955151
3968,*c1ccc(-c2ccc(-c3nc4cc(Oc5ccc(NC(=O)c6ccc7c(c6)C(=O)N(c6ccc(C(c8ccc(N9C(=O)c%10ccc(C(=O)Nc%11ccc(Oc%12ccc%13nc(-c%14ccccc%14)c(*)nc%13c%12)cc%11)cc%10C9=O)cc8)(C(F)(F)F)C(F)(F)F)cc6)C7=O)cc5)ccc4nc3-c3ccccc3)cc2)cc1,0.38363567
3969,*CC(*)(C)C(=O)OCCN(CC)c1ccc(N=Nc2ccc(S(C)(=O)=O)cc2)cc1,0.37573
3970,*CC(*)C(=O)NC(C)(C)C,0.37998182
3971,*c1ccc2c(c1)C(=O)N(c1ccc(-c3ccc(Oc4ccc5c(c4)C(C)(c4ccc(Oc6ccc(-c7ccc(N8C(=O)c9ccc(C(*)(C(F)(F)F)C(F)(F)F)cc9C8=O)cc7)cc6C(F)(F)F)cc4)CC5(C)C)c(C(F)(F)F)c3)cc1)C2=O,0.38854581
3972,*Nc1ccc(C(c2ccc(NC(=O)c3cc(C(*)=O)cc(C(C)(C)C)c3)cc2)(P2(=O)Oc3ccccc3-c3ccccc32)P2(=O)Oc3ccccc3-c3ccccc32)cc1,0.37321457
3973,*c1cccc(C(F)(F)C(F)(F)C(F)(F)c2cccc(N3C(=O)c4ccc(Oc5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)c2)c1,0.3566638
3974,*C(C#N)=Cc1cc(C=C(C#N)c2ccc3c(c2)C(CCCCCCCC)(CCCCCCCC)c2cc(*)ccc2-3)cc(N(c2ccccc2)c2ccccc2)c1,0.41240529
3975,*CC(*)C(=O)OCCN(CC)c1ccc(N=Nc2ccc([N+](=O)[O-])cc2)cc1,0.36721657
3976,*C(=S)Nc1ccc(Oc2ccc(NC(=S)N3C(=O)c4ccc(C(=O)c5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)cc2)cc1,0.35715427
3977,*Nc1cc(NC(=O)c2cccc(C(*)=O)c2)cc(-c2nnc(-c3ccccn3)o2)c1,0.38233539
3978,*c1ccc2c(c1)C(=O)N(c1ccc(C(=O)Nc3ccc(Oc4ccc(NC(=O)c5ccc(N6C(=O)c7ccc(C(*)(C(F)(F)F)C(F)(F)F)cc7C6=O)cc5)cc4)cc3)cc1)C2=O,0.36250996
3979,*CC(O)C(O)CN(*)c1ccc(N(C)C)cc1,0.36101121
3980,*CCCCOC(=O)CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC(=O)O*,0.38882843
3981,*C(=O)Nc1ccc(C(=O)c2ccc(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(NC(=O)Nc5ccc(N6C(=O)c7ccc(*)cc7C6=O)cc5)cc3)C4=O)cc2)cc1,0.3459702
3982,*Oc1ccc(-c2cc(-c3ccccc3)c(-c3ccc(OC(=O)c4ccc(C(*)=O)cc4-c4ccccc4)cc3)c(-c3ccccc3)c2-c2ccccc2)cc1,0.38146128
3983,*NC1CCC(CC2CCC(NC(=O)CCCCCCCCCCC(*)=O)CC2)CC1,0.36732026
3984,*c1ccc(-c2cc(CCCCCCCC)c(-c3ccc(-c4ccc(-c5sc(-c6ccc([Si](*)(C)C)s6)cc5CCCCCCCC)s4)s3)s2)s1,0.43305383
3985,*c1ccc(Oc2ccc(N3C(=O)c4ccc(Oc5ccc(C6(c7ccc(Oc8ccc9c(c8)C(=O)N(*)C9=O)cc7)CCC(c7ccccc7)CC6)cc5)cc4C3=O)cc2)cc1,0.37299608
3986,*c1ccc(Oc2ccc(-c3cc(-c4ccccc4)c4cc(C5(c6ccc7nc(*)cc(-c8ccccc8)c7c6)c6ccccc6C(=O)c6ccccc65)ccc4n3)cc2)cc1,0.42004547
3987,*NC1(N)C=C(C2=C(c3ccccc3)C(N)(N)[C@@](O)(N*)C(c3ccccc3)=C2)C=C[C@@]1(N)O,0.3198717
3988,*Oc1c(C)cc(-c2cc(C)c(OC(=O)CCCCC(*)=O)c(C)c2)cc1C,0.37060213
3989,*OCCCCOc1nc(*)nc(OC)n1,0.3615296
3990,*CC(*)C(=O)Nc1ccccc1Cl,0.34811254
3991,*NCC(C)CN*,0.31971706
3992,*Nc1ccc2c(c1)C1(c3ccccc3-c3cc(C)ccc31)c1cc(N*)ccc1-2,0.38631578
3993,*CCCCCCCCCCOC(=O)CCCCCCCCCCCCCCCCC(=O)O*,0.38276992
3994,*CCCCCCCCCCCC(=O)Oc1ccc(C2(c3ccc(OC(=O)c4ccc5c(c4)C(=O)N(*)C5=O)cc3)OC(=O)c3ccccc32)cc1,0.35534379
3995,*CCN(*)C(=O)CCC(=O)OC,0.31456612
3996,*Nc1c(N*)c(-c2ccc(-c3c4ccccc4cc4ccccc34)cc2)c(-c2ccccc2)c(-c2ccccc2)c1-c1ccccc1,0.37007258
3997,*C(=O)c1ccc2c(c1)C(=O)N(c1cccc(Cc3ccc(Cc4ccc(Cc5cccc(N6C(=O)c7ccc(*)cc7C6=O)c5)cc4)cc3)c1)C2=O,0.37158061
3998,*CCCCCCCCCCc1ccc(-c2c(-c3ccccc3)cc(-c3ccc(-c4cc(-c5ccccc5)c(-c5ccc(*)cc5)c(-c5ccccc5)c4-c4ccccc4)cc3)c(-c3ccccc3)c2-c2ccccc2)cc1,0.39608248
3999,*Oc1ccc(C(c2ccc(Oc3ccc(C(=O)c4cccc5cccc(C(=O)c6ccc(*)cc6)c45)cc3)cc2)(C(F)(F)F)C(F)(F)F)cc1,0.37599895
4000,*Cc1ccc2oc(=O)c(C(=O)Nc3ccc(Oc4ccc(C(c5ccc(Oc6ccc(NC(=O)c7cc8cc(*)ccc8oc7=O)cc6)cc5)(C(F)(F)F)C(F)(F)F)cc4)cc3)cc2c1,0.34746519
4001,*N=P(*)(OCCOC)OCCOC,0.3536972
4002,*CCCCCCCCCCOC(=O)c1cccc(C(=O)O*)c1,0.35874529
4003,*CC(*)C(=O)c1ccc(OC)cc1,0.34949255
4004,*C(=O)Nc1ccc(C2(c3ccc(N4C(=O)c5ccc(*)cc5C4=O)cc3)CCCCC2)cc1,0.3710893
4005,*NC(CCC(=O)OC)C(*)=O,0.30960525
4006,*CC(*)C(=O)Oc1ccccc1Cl,0.35897864
4007,*C(=O)c1ccc2c(c1)C(=O)N(c1ccc(C3(c4ccc(N5C(=O)c6ccc(*)cc6C5=O)cc4)c4ccccc4-c4ccccc43)cc1)C2=O,0.42161644
4008,*c1ccc2c(c1)C(=O)N(c1cccc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)c3cccc(N4C(=O)c5ccc(C(F)(F)C(F)(F)C(F)(F)C(*)(F)F)cc5C4=O)c3)c1)C2=O,0.34717027
4009,*COC(=O)OC1C(*)OC2OC(C)(C)OC21,0.33284068
4010,*CCCCCCNC(=O)CC(C)(C)c1ccc(C(C)(C)CC(=O)N*)cc1,0.35064905
4011,*c1cccc(OCCCCCCCCOc2cccc(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)c2)c1,0.34538338
4012,*Nc1c2ccccc2c(-c2c3ccccc3c(N*)c3ccc(-c4cccc5ccccc45)c(-c4cccc5ccccc45)c23)c2ccccc12,0.37377403
4013,*Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(-c4ccc(*)cc4)cc3)cc2N)c(N)c1,0.36266828
4014,*Oc1ccc(Sc2ccc(OC(=O)OC3C(C)(C)C(OC(*)=O)C3(C)C)cc2)cc1,0.36425728
4015,*CC(*)OC(=O)c1ccccc1OC,0.33690183
4016,*CCCCCCCCCCCCCCCCCCNC(=O)CCc1ccc(CCC(=O)N*)cc1,0.37301777
4017,*Nc1ccc(NC(=O)c2ccc(NC(=O)CCCCCCCCC(=O)Nc3ccc(C(*)=O)cc3)cc2)cc1C(=O)OCCCCCCCCCCCCCCCCCC,0.36094499
4018,*OP(=O)(Oc1ccc([N+](=O)[O-])cc1)Oc1c(Br)cc(C(c2cc(Br)c(*)c(Br)c2)(C(F)(F)F)C(F)(F)F)cc1Br,0.39706819
4019,*NC(CCC(=O)OCCC)C(*)=O,0.33535597
4020,*CCCCCCCCCCCCCCNC(=O)CCCCCCCCCCCCCCCCC(=O)N*,0.38552553
4021,*C=CC1CC(*)C(C#N)(CC)C1,0.39311406
4022,*Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)CCCCCCCCC(*)=O)cc2)C(=O)OCCCCCCCC)cc1,0.35909297
4023,*Oc1ccc(C(CC)(c2ccccc2)c2ccc(OC(*)=O)cc2)cc1,0.36890167
4024,*Nc1c2ccccc2c(-c2c3ccccc3c(N*)c3ccc(-c4ccccc4)c(-c4ccccc4)c23)c2c(-c3ccccc3)c(-c3ccccc3)ccc12,0.37429399
4025,*CCCCCCCCCCOc1c(OC)cc(/C=C/c2ccc(/C=C/c3cc(OC)c(O*)c(OC)c3)cc2)cc1OC,0.36539147
4026,*Oc1ccccc1C(=O)OC(=O)c1ccccc1OC(=O)CCCCCCCCC(*)=O,0.34302627
4027,*Nc1ccccc1CC(c1ccccc1N)(c1ccccc1N)c1ccccc1N*,0.34821531
4028,*Oc1ccc(C2(c3ccc(OC(=O)CCCCCCCCC(*)=O)cc3)c3ccccc3-c3ccccc32)cc1,0.36635489
